"FlowRunName";"Status";"LocalStartTime";"LocalEndTime";"Trigger Property: channel";"Trigger Property: links";"Trigger Property: mentions";"Trigger Property: message";"Trigger Property: tags";"Trigger Property: team";"FlowRunLink";"FlowError"
"08584986036028765831471948665CU135";"Succeeded";"12/19/2023 5:28:02 PM";"12/19/2023 5:28:11 PM";"19:acab16baf51246d7abd516724ff6e5fd@thread.tacv2";"";"";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/K475DigitalDocuments/X/H/DA/K475-XH-DA-3900DW0051004/EXDE03/CMTD/'>K475-XH-DA-3900DW0051004 - EXDE03 - Unit Plot Plan Elevation- Issue for Construction - A - APPROVED. </a> <br><br>Contractor Document Number: K475-XH-DA-3900DW0051004<br>Client Code: 362200DMDGZC090<br>Document Title: Unit Plot Plan Elevation<br>Reason For Issue: Issue for Construction<br>Revision: EXDE03<br>Transmittal: 3622-1421066-SF5-ZCY-TRA-00483";"tagName : Y - PROJECT ENGINEERING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNmYzJjMTc5MS1lNTkxLTQ5ODUtOGE0OC1kNmI3YjBlZDM3ZDgjI3RDSTBSbU9law==

tagName : H - HEALT AND SAFETY - ENVIRONMENT
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNmYzJjMTc5MS1lNTkxLTQ5ODUtOGE0OC1kNmI3YjBlZDM3ZDgjI3RsalRrQUpudg==

tagName : P - PROJECT CONTROL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNmYzJjMTc5MS1lNTkxLTQ5ODUtOGE0OC1kNmI3YjBlZDM3ZDgjI3RWNFVCOHZVUA==

tagName : L - CONSTRUCTION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNmYzJjMTc5MS1lNTkxLTQ5ODUtOGE0OC1kNmI3YjBlZDM3ZDgjI3RCQW9WZU5XaA==

tagName : D - COMMISSIONING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNmYzJjMTc5MS1lNTkxLTQ5ODUtOGE0OC1kNmI3YjBlZDM3ZDgjI3RUeXBmcDYyMA==

tagName : A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNmYzJjMTc5MS1lNTkxLTQ5ODUtOGE0OC1kNmI3YjBlZDM3ZDgjI3RseGNyQmVNTw==

tagName : B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNmYzJjMTc5MS1lNTkxLTQ5ODUtOGE0OC1kNmI3YjBlZDM3ZDgjI3RHRTNqOWFiZ0E=

tagName : X - LAYOUT AND PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNmYzJjMTc5MS1lNTkxLTQ5ODUtOGE0OC1kNmI3YjBlZDM3ZDgjI3Q4RFpkMVZWZw==";"fc2c1791-e591-4985-8a48-d6b7b0ed37d8";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986036028765831471948665CU135";"N/A"
"08584986035004864235911108183CU226";"Succeeded";"12/19/2023 5:29:44 PM";"12/19/2023 5:29:50 PM";"19:2aebaeb9cdf94e438f4b577f90ecac5c@thread.tacv2";"text : 4305-JK-LP-V32000NM1511001 - 1 - ICSS Database (ANL) - Issue for Construction
link : https://tecnimont.sharepoint.com/sites/4305DigitalDocuments/J/K/LP/4305-JK-LP-V32000NM1511001/1/";"";"New document uploaded and ready for internal workflow:  4305-JK-LP-V32000NM1511001 - 1 - ICSS Database (ANL) - Issue for Construction<br><br>Contractor Document Number: 4305-JK-LP-V32000NM1511001<br>Client Code: 4305-JK-LP-V32000NM1511001<br>Document Title: ICSS Database (ANL)<br>Reason For Issue: Issue for Construction<br>Revision: 1";"tagName : P - PROJECT CONTROL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNjN2Y0OWEwNS1iNmI5LTQ1ZjMtYjVkOC0zMjFiMmM1OTZkNDMjI3RZTDZlMGFibkw=

tagName : L - CONSTRUCTION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNjN2Y0OWEwNS1iNmI5LTQ1ZjMtYjVkOC0zMjFiMmM1OTZkNDMjI3R4cUxaVlZrSg==

tagName : K - INSTRUMENTATION AND CONTROL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNjN2Y0OWEwNS1iNmI5LTQ1ZjMtYjVkOC0zMjFiMmM1OTZkNDMjI3RUaWc5czVPQg==";"c7f49a05-b6b9-45f3-b5d8-321b2c596d43";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986035004864235911108183CU226";"N/A"
"08584986034897892405386214787CU129";"Succeeded";"12/19/2023 5:29:55 PM";"12/19/2023 5:30:00 PM";"19:8f0902c7347d47c584aa76fcef1c38a8@thread.tacv2";;"toMention : E.Carminati@tecnimont.it";"StagingArea, error on file <a href=""https://tecnimont.sharepoint.com/sites/4285DigitalDocuments/StagingArea/Set_0000000769"">Set_0000000769/4285-SK-DA-L230000001-IS01.pdf</a>: different ClientCode in DocumentList: DLClientCode: FEO19534-L23-FRG-LAO-0001 currentClientCode: FEO19534-L23-FRG-LAO-000";;"c93e0cc9-a24f-4b3f-aeeb-a9b234c13d96";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986034897892405386214787CU129";"N/A"
"08584986034891507955060905495CU109";"Succeeded";"12/19/2023 5:29:56 PM";"12/19/2023 5:30:00 PM";"19:8f0902c7347d47c584aa76fcef1c38a8@thread.tacv2";;"toMention : E.Carminati@tecnimont.it";"StagingArea, error on file <a href=""https://tecnimont.sharepoint.com/sites/4285DigitalDocuments/StagingArea/Set_0000000769"">Set_0000000769/4285-SN-DH-L19B000001-IS03.pdf</a>: no valid combination of ReasonForIssue and MilestoneSet";;"c93e0cc9-a24f-4b3f-aeeb-a9b234c13d96";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986034891507955060905495CU109";"N/A"
"08584986034885006610319162920CU226";"Succeeded";"12/19/2023 5:29:56 PM";"12/19/2023 5:30:01 PM";"19:8f0902c7347d47c584aa76fcef1c38a8@thread.tacv2";;"toMention : E.Carminati@tecnimont.it";"StagingArea, error on file <a href=""https://tecnimont.sharepoint.com/sites/4285DigitalDocuments/StagingArea/Set_0000000769"">Set_0000000769/4285-SN-DH-L000000900-IS03.pdf</a>: document already sent to client";;"c93e0cc9-a24f-4b3f-aeeb-a9b234c13d96";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986034885006610319162920CU226";"N/A"
"08584986034226500155099579505CU96";"Succeeded";"12/19/2023 5:31:02 PM";"12/19/2023 5:31:10 PM";"19:a4c60b9e8e7548228c2bed690fb0161a@thread.tacv2";"text : K443-T25-A00-SP-4025-001 - A - Data Sheet for NH3 Loading Arms G-25002/G-25003 - Issue for Review/Comment
link : https://tecnimont.sharepoint.com/sites/K443DigitalDocuments/V/T25-A00/SP/K443-T25-A00-SP-4025-001/A/";"";"New document uploaded and ready for internal workflow:  K443-T25-A00-SP-4025-001 - A - Data Sheet for NH3 Loading Arms G-25002/G-25003 - Issue for Review/Comment<br><br>Contractor Document Number: K443-T25-A00-SP-4025-001<br>Client Code: GN-25-F08-0014<br>Document Title: Data Sheet for NH3 Loading Arms G-25002/G-25003<br>Reason For Issue: Issue for Review/Comment<br>Revision: A";"tagName : V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3R2Y3g0TjFpbA==

tagName : X - PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3R4djhTb1QwMw==

tagName : G - MACHINERY AND PACKAGES
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RqY244Uk1EQg==

tagName : N - ELECTRICAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RnQ2xkanBIZQ==";"20f57090-efee-4a35-9aef-c7244dc55213";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986034226500155099579505CU96";"N/A"
"08584986034224566908336931989CU107";"Succeeded";"12/19/2023 5:31:03 PM";"12/19/2023 5:31:24 PM";"19:a4c60b9e8e7548228c2bed690fb0161a@thread.tacv2";"text : K443-T25-A00-SP-1584-003 - A - Data Sheet for NH3 Metering Package G-25010 A/B - Issue for Review/Comment
link : https://tecnimont.sharepoint.com/sites/K443DigitalDocuments/V/T25-A00/SP/K443-T25-A00-SP-1584-003/A/";"";"New document uploaded and ready for internal workflow:  K443-T25-A00-SP-1584-003 - A - Data Sheet for NH3 Metering Package G-25010 A/B - Issue for Review/Comment<br><br>Contractor Document Number: K443-T25-A00-SP-1584-003<br>Client Code: GN-25-F08-0017<br>Document Title: Data Sheet for NH3 Metering Package G-25010 A/B<br>Reason For Issue: Issue for Review/Comment<br>Revision: A";"tagName : V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3R2Y3g0TjFpbA==

tagName : A - CIVIL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RqZnZNSXUwaw==

tagName : X - PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3R4djhTb1QwMw==

tagName : G - MACHINERY AND PACKAGES
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RqY244Uk1EQg==

tagName : N - ELECTRICAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RnQ2xkanBIZQ==";"20f57090-efee-4a35-9aef-c7244dc55213";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986034224566908336931989CU107";"N/A"
"08584986034168271643366371103CU231";"Succeeded";"12/19/2023 5:31:08 PM";"12/19/2023 5:31:14 PM";"19:a4c60b9e8e7548228c2bed690fb0161a@thread.tacv2";"text : K443-T25-A00-SP-1584-004 - A - Data Sheet for DEF Truck Metering Package G-25005 A/B - Issue for Review/Comment
link : https://tecnimont.sharepoint.com/sites/K443DigitalDocuments/V/T25-A00/SP/K443-T25-A00-SP-1584-004/A/";"";"New document uploaded and ready for internal workflow:  K443-T25-A00-SP-1584-004 - A - Data Sheet for DEF Truck Metering Package G-25005 A/B - Issue for Review/Comment<br><br>Contractor Document Number: K443-T25-A00-SP-1584-004<br>Client Code: GN-25-F08-0018<br>Document Title: Data Sheet for DEF Truck Metering Package G-25005 A/B<br>Reason For Issue: Issue for Review/Comment<br>Revision: A";"tagName : V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3R2Y3g0TjFpbA==

tagName : A - CIVIL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RqZnZNSXUwaw==

tagName : X - PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3R4djhTb1QwMw==

tagName : G - MACHINERY AND PACKAGES
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RqY244Uk1EQg==

tagName : N - ELECTRICAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RnQ2xkanBIZQ==";"20f57090-efee-4a35-9aef-c7244dc55213";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986034168271643366371103CU231";"N/A"
"08584986034160326020568023739CU111";"Succeeded";"12/19/2023 5:31:09 PM";"12/19/2023 5:31:21 PM";"19:12faafd14cab43d3ba5812ac119412d4@thread.tacv2";"text : 4300-AA-DC-125010564 - L - F/W DETAILS OF FOUNDATION FOR THERMAL OXIDIZER PACKAGE 125010-KGXA601 (125-XA-601) - Issued for Company Review
link : https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/A/A/DC/4300-AA-DC-125010564/L/";"";"New document uploaded and ready for internal workflow:  4300-AA-DC-125010564 - L - F/W DETAILS OF FOUNDATION FOR THERMAL OXIDIZER PACKAGE 125010-KGXA601 (125-XA-601) - Issued for Company Review<br><br>Contractor Document Number: 4300-AA-DC-125010564<br>Client Code: 125-CC-266-10564<br>Document Title: F/W DETAILS OF FOUNDATION FOR THERMAL OXIDIZER PACKAGE 125010-KGXA601 (125-XA-601)<br>Reason For Issue: Issued for Company Review<br>Revision: L";"tagName : P4 - B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RLbmFjWkZFWDk=

tagName : P4 - S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3R5cXhiRUFvOA==

tagName : P4 - V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RhYWJVb1JpYUw=

tagName : P4 - U - REVAMPING OPERATIONS AND MAINTENANCE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3ROOVhLZ3hDeA==

tagName : P4 - A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RsWWFiUmFiMWdx";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986034160326020568023739CU111";"N/A"
"08584986034159477024932764846CU226";"Succeeded";"12/19/2023 5:31:09 PM";"12/19/2023 5:31:21 PM";"19:12faafd14cab43d3ba5812ac119412d4@thread.tacv2";"text : 4300-AA-DC-125010573 - L - R/F DETAILS OF FOUNDATIONS AND PEDESTAL FOR THERMAL OXIDIZER PACKAGE(125010- KGXA601) - Issued for Company Review
link : https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/A/A/DC/4300-AA-DC-125010573/L/";"";"New document uploaded and ready for internal workflow:  4300-AA-DC-125010573 - L - R/F DETAILS OF FOUNDATIONS AND PEDESTAL FOR THERMAL OXIDIZER PACKAGE(125010- KGXA601) - Issued for Company Review<br><br>Contractor Document Number: 4300-AA-DC-125010573<br>Client Code: 125-CC-266-10573<br>Document Title: R/F DETAILS OF FOUNDATIONS AND PEDESTAL FOR THERMAL OXIDIZER PACKAGE(125010- KGXA601)<br>Reason For Issue: Issued for Company Review<br>Revision: L";"tagName : P4 - B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RLbmFjWkZFWDk=

tagName : P4 - S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3R5cXhiRUFvOA==

tagName : P4 - V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RhYWJVb1JpYUw=

tagName : P4 - U - REVAMPING OPERATIONS AND MAINTENANCE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3ROOVhLZ3hDeA==

tagName : P4 - A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RsWWFiUmFiMWdx";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986034159477024932764846CU226";"N/A"
"08584986034156534360605102571CU111";"Succeeded";"12/19/2023 5:31:09 PM";"12/19/2023 5:31:23 PM";"19:12faafd14cab43d3ba5812ac119412d4@thread.tacv2";"text : 4300-AA-DC-125010569 - L - R/F DETAILS OF FOUNDATIONS AND PEDESTAL FOR THERMAL OXIDIZER PACKAGE(125010- KGXA601) - Issued for Company Review
link : https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/A/A/DC/4300-AA-DC-125010569/L/";"";"New document uploaded and ready for internal workflow:  4300-AA-DC-125010569 - L - R/F DETAILS OF FOUNDATIONS AND PEDESTAL FOR THERMAL OXIDIZER PACKAGE(125010- KGXA601) - Issued for Company Review<br><br>Contractor Document Number: 4300-AA-DC-125010569<br>Client Code: 125-CC-266-10569<br>Document Title: R/F DETAILS OF FOUNDATIONS AND PEDESTAL FOR THERMAL OXIDIZER PACKAGE(125010- KGXA601)<br>Reason For Issue: Issued for Company Review<br>Revision: L";"tagName : P4 - B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RLbmFjWkZFWDk=

tagName : P4 - S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3R5cXhiRUFvOA==

tagName : P4 - V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RhYWJVb1JpYUw=

tagName : P4 - U - REVAMPING OPERATIONS AND MAINTENANCE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3ROOVhLZ3hDeA==

tagName : P4 - A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RsWWFiUmFiMWdx";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986034156534360605102571CU111";"N/A"
"08584986034153319282421366830CU224";"Succeeded";"12/19/2023 5:31:10 PM";"12/19/2023 5:31:15 PM";"19:a4c60b9e8e7548228c2bed690fb0161a@thread.tacv2";"text : K443-T25-A00-SP-1584-002 - A - Data Sheet for UAN Metering Package G-25004 A/B/C/D/E/F - Issue for Review/Comment
link : https://tecnimont.sharepoint.com/sites/K443DigitalDocuments/V/T25-A00/SP/K443-T25-A00-SP-1584-002/A/";"";"New document uploaded and ready for internal workflow:  K443-T25-A00-SP-1584-002 - A - Data Sheet for UAN Metering Package G-25004 A/B/C/D/E/F - Issue for Review/Comment<br><br>Contractor Document Number: K443-T25-A00-SP-1584-002<br>Client Code: GN-25-F08-0015<br>Document Title: Data Sheet for UAN Metering Package G-25004 A/B/C/D/E/F<br>Reason For Issue: Issue for Review/Comment<br>Revision: A";"tagName : V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3R2Y3g0TjFpbA==

tagName : A - CIVIL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RqZnZNSXUwaw==

tagName : X - PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3R4djhTb1QwMw==

tagName : G - MACHINERY AND PACKAGES
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RqY244Uk1EQg==

tagName : N - ELECTRICAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyMyMGY1NzA5MC1lZmVlLTRhMzUtOWFlZi1jNzI0NGRjNTUyMTMjI3RnQ2xkanBIZQ==";"20f57090-efee-4a35-9aef-c7244dc55213";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986034153319282421366830CU224";"N/A"
